movieId,title,year,genres,avgRating,ratingCount,tmdbId,imdbId
51094,Gray Matters,2006,Comedy|Drama|Romance,2.86,99,14845,375785
73488,Blood: The Last Vampire,2009,Action|Horror|Thriller,2.86,90,1450,806027
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",1996,Crime|Horror|Thriller,2.86,83,39434,117658
104245,Planes,2013,Adventure|Animation|Comedy,2.86,83,151960,1691917
105351,Runner Runner,2013,Crime|Drama|Thriller,2.86,71,146238,2364841
40342,Romance & Cigarettes,2005,Comedy|Drama|Musical|Romance,2.86,59,13994,368222
5302,Breakout,1975,Action|Adventure,2.86,51,31671,72737
117887,Paddington,2014,Children|Comedy,2.86,51,116149,1109624
208,Waterworld,1995,Action|Adventure|Sci-Fi,2.85,27775,9804,114898
196,Species,1995,Horror|Sci-Fi,2.85,13628,9348,114508
4343,Evolution,2001,Comedy|Sci-Fi,2.85,4666,9397,251075
4639,America's Sweethearts,2001,Comedy|Romance,2.85,3841,11467,265029
2136,"Nutty Professor, The",1963,Comedy|Sci-Fi,2.85,2883,18331,57372
92,Mary Reilly,1996,Drama|Horror|Thriller,2.85,2303,9095,117002
53464,Fantastic Four: Rise of the Silver Surfer,2007,Action|Adventure|Sci-Fi,2.85,1987,1979,486576
2266,"Butcher's Wife, The",1991,Comedy|Romance,2.85,1265,20096,101523
881,First Kid,1996,Children|Comedy,2.85,1107,12559,116311
4267,One Night at McCool's,2001,Comedy,2.85,999,2144,203755
54,"Big Green, The",1995,Children|Comedy,2.85,956,26441,112499
1816,Two Girls and a Guy,1997,Comedy|Drama,2.85,713,32456,124179
779,'Til There Was You,1997,Drama|Romance,2.85,520,32872,118523
61250,"House Bunny, The",2008,Comedy,2.85,452,12620,852713
4721,American Outlaws,2001,Action|Comedy|Western,2.85,435,13496,244000
4355,Youngblood,1986,Action|Drama,2.85,424,17465,92272
3758,Communion,1989,Drama|Sci-Fi|Thriller,2.85,410,28774,97100
7258,"Perfect Score, The",2004,Comedy|Crime,2.85,372,13505,314498
110127,Noah,2014,Adventure|Drama|IMAX,2.85,351,86834,1959490
2190,Why Do Fools Fall In Love?,1998,Drama,2.85,306,46702,123324
336,"Walking Dead, The",1995,Drama|War,2.85,295,95963,114888
52456,Perfect Stranger,2007,Crime|Drama|Mystery|Thriller,2.85,288,7183,457433
26819,Fortress,1992,Action|Sci-Fi,2.85,280,12088,106950
1662,Gang Related,1997,Crime,2.85,209,14398,118900
7636,Raising Cain,1992,Horror|Thriller,2.85,201,13937,105217
94015,Mirror Mirror,2012,Adventure|Comedy|Fantasy,2.85,189,62764,1667353
5901,Empire,2002,Crime|Drama,2.85,181,13369,262396
3777,Nekromantik,1987,Comedy|Horror,2.85,143,11822,93608
5509,Biggie and Tupac,2002,Documentary,2.85,118,30586,303356
847,"Big Squeeze, The",1996,Comedy|Drama,2.85,114,144982,115680
1121,Glory Daze,1995,Drama,2.85,114,26626,116422
6752,"Fighting Temptations, The",2003,Drama,2.85,103,22309,191133
4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians)",1976,Comedy|Western,2.85,96,42233,74254
104312,"Mortal Instruments: City of Bones, The",2013,Action|Adventure|Drama|IMAX,2.85,95,123553,1538403
86059,Hop,2011,Animation|Children|Comedy,2.85,82,50359,1411704
8854,Night of the Demons,1988,Horror,2.85,76,24924,93624
96917,House at the End of the Street,2012,Horror|Thriller,2.85,72,82505,1582507
2415,Violets Are Blue...,1986,Drama|Romance,2.85,71,215875,92173
2569,Among Giants,1998,Comedy|Drama|Romance,2.85,52,125123,122906
5200,"Man Who Saw Tomorrow, The",1980,Documentary,2.85,52,46973,81109
637,Sgt. Bilko,1996,Comedy,2.84,5791,9099,117608
1100,Days of Thunder,1990,Action|Drama|Romance,2.84,5342,2119,99371
2805,Mickey Blue Eyes,1999,Comedy|Romance,2.84,4582,10154,130121
4232,Spy Kids,2001,Action|Adventure|Children|Comedy,2.84,3682,10054,227538
5308,Three Men and a Baby,1987,Comedy,2.84,3129,12154,94137
2322,Soldier,1998,Action|Sci-Fi|War,2.84,2181,9425,120157
4792,13 Ghosts,1960,Horror,2.84,765,29756,53559
3901,Duets,2000,Comedy|Drama,2.84,753,18074,134630
209,White Man's Burden,1995,Drama,2.84,745,31611,114928
2327,Tales from the Darkside: The Movie,1990,Fantasy|Horror|Thriller,2.84,660,20701,100740
4989,How High,2001,Comedy,2.84,566,8386,278488
52694,Mr. Bean's Holiday,2007,Comedy,2.84,559,1268,453451
200,"Tie That Binds, The",1995,Thriller,2.84,339,79593,114666
40962,"Yours, Mine and Ours",2005,Comedy|Romance,2.84,249,13499,443295
84637,Gnomeo & Juliet,2011,Adventure|Animation|Children|Comedy|Fantasy|Romance,2.84,218,45772,377981
103075,"Purge, The",2013,Crime|Horror|Thriller,2.84,218,158015,2184339
4561,Waxwork,1988,Comedy|Horror,2.84,207,29095,96426
4837,Cruising,1980,Crime|Drama|Thriller,2.84,194,27958,80569
5531,Undisputed,2002,Drama,2.84,180,15070,281322
61361,"Women, The",2008,Comedy|Drama,2.84,130,13972,430770
68843,Lesbian Vampire Killers,2009,Action|Comedy|Horror,2.84,125,18238,1020885
59738,All the Boys Love Mandy Lane,2006,Horror|Mystery|Thriller,2.84,123,9022,490076
6468,"Stranger Among Us, A",1992,Crime|Drama|Romance,2.84,107,41670,105483
67361,Echelon Conspiracy,2009,Action|Mystery|Thriller,2.84,105,16325,1124039
5935,Class of 1984,1982,Action|Drama|Thriller,2.84,97,11564,83739
71700,Deadgirl,2008,Horror,2.84,90,23966,896534
113345,Jupiter Ascending,2015,Action|Adventure|Sci-Fi,2.84,77,76757,1617661
6825,"Reluctant Astronaut, The",1967,Comedy,2.84,68,36855,62190
57421,Hatchet,2006,Comedy|Horror,2.84,68,11908,422401
66354,Jesus Christ Superstar,2000,Drama|Musical,2.84,65,47980,275434
27564,Sex Is Comedy,2002,Comedy|Drama|Romance,2.84,60,53244,304678
70093,Cheri,2009,Romance,2.84,56,22215,1179258
65731,"Alphabet Killer, The",2008,Crime,2.84,55,13942,818165
1373,Star Trek V: The Final Frontier,1989,Action|Sci-Fi,2.83,7427,172,98382
3697,Predator 2,1990,Action|Sci-Fi|Thriller,2.83,5385,169,100403
1021,Angels in the Outfield,1994,Children|Comedy,2.83,3503,24795,109127
5151,40 Days and 40 Nights,2002,Comedy|Romance,2.83,2600,2752,243736
2034,"Black Hole, The",1979,Children|Sci-Fi,2.83,2182,9570,78869
64,Two if by Sea,1996,Comedy|Romance,2.83,2086,19760,118002
5303,Joe Versus the Volcano,1990,Comedy|Romance,2.83,1826,2565,99892
5040,Conan the Destroyer,1984,Action|Adventure|Fantasy,2.83,1791,9610,87078
704,"Quest, The",1996,Action|Adventure,2.83,1784,9103,117420
7161,Cheaper by the Dozen,2003,Children|Comedy,2.83,1446,11007,349205
1667,Mad City,1997,Action|Drama,2.83,1058,9770,119592
4727,Captain Corelli's Mandolin,2001,Drama|Romance|War,2.83,1025,1722,238112
1806,Paulie,1998,Adventure|Children|Comedy,2.83,1018,36568,125454
55577,Saw IV,2007,Crime|Horror|Thriller,2.83,987,663,890870
5414,Bad Company,2002,Action|Comedy|Crime,2.83,831,3132,280486
1600,She's So Lovely,1997,Drama|Romance,2.83,671,38295,120112
85131,Battle: Los Angeles,2011,Action|Sci-Fi|War,2.83,665,44943,1217613
577,Andre,1994,Adventure|Children|Drama,2.83,616,21352,109120
4221,Necessary Roughness,1991,Comedy,2.83,548,20704,102517
48520,Employee of the Month,2006,Comedy,2.83,520,9794,424993
6280,"Man Apart, A",2003,Action|Crime|Drama|Thriller,2.83,479,8409,266465
2098,Son of Flubber,1963,Children|Comedy,2.83,468,19762,57518
4290,For the Boys,1991,Comedy|Drama|Musical,2.83,356,25221,101902
1668,One Night Stand,1997,Drama,2.83,290,12616,119832
3843,Sleepaway Camp,1983,Horror,2.83,283,13567,86320
33585,9 Songs,2004,Drama|Romance,2.83,278,27,411705
4593,Family Business,1989,Comedy,2.83,277,10551,97328
50445,"Hitcher, The",2007,Action|Horror|Thriller,2.83,249,8398,455960
3014,Bustin' Loose,1981,Comedy,2.83,243,31361,82121
37477,"Man, The",2005,Action|Comedy|Crime,2.83,203,9074,399327
2158,"Henry: Portrait of a Serial Killer, Part 2",1998,Crime|Horror,2.83,202,39930,116516
8872,"Dirty Shame, A",2004,Comedy,2.83,186,13702,365125
31223,Racing Stripes,2005,Children|Comedy,2.83,176,6439,376105
41617,Havoc,2005,Crime|Drama|Romance,2.83,162,14695,285175
5409,Rapid Fire,1992,Action,2.83,160,13153,105219
8447,This Island Earth,1955,Sci-Fi,2.83,157,831,47577
91323,"Sitter, The",2011,Comedy,2.83,150,57431,1366344
7202,Beyond Re-Animator,2003,Horror,2.83,147,11429,222812
101283,"Incredible Burt Wonderstone, The",2013,Comedy,2.83,144,124459,790628
4525,Moving,1988,Comedy,2.83,129,29739,95662
70565,"Goods: Live Hard, Sell Hard, The",2009,Comedy,2.83,111,19905,1092633
101612,Admission,2013,Comedy|Romance,2.83,111,144340,1814621
60522,"Machine Girl, The (Kataude mashin gâru)",2008,Action|Comedy|Fantasy|Horror|Thriller,2.83,103,13964,1050160
91660,"Darkest Hour, The",2011,Action|Horror|Sci-Fi|Thriller,2.83,103,71469,1093357
44815,ATL,2006,Drama,2.83,98,13960,466856
3924,Pajama Party,1964,Comedy,2.83,78,53617,58440
6473,Half Moon Street,1986,Drama|Thriller,2.83,73,36372,91164
1930,Cavalcade,1933,Drama|Romance|War,2.83,72,56164,23876
95067,"Thousand Words, A",2012,Comedy|Drama,2.83,66,72358,763831
96490,"Possession, The",2012,Horror|Thriller,2.83,63,77883,431021
34330,November,2004,Drama|Mystery,2.83,56,9775,368089
4310,Pearl Harbor,2001,Action|Drama|Romance|War,2.82,8198,676,213149
1779,Sphere,1998,Sci-Fi|Thriller,2.82,5972,10153,120184
1438,Dante's Peak,1997,Action|Thriller,2.82,5933,9619,118928
2428,"Faculty, The",1998,Horror|Sci-Fi,2.82,5672,9276,133751
1894,Six Days Seven Nights,1998,Adventure|Comedy|Romance,2.82,4913,6068,120828
761,"Phantom, The",1996,Action|Adventure,2.82,3711,9826,117331
415,Another Stakeout,1993,Comedy|Thriller,2.82,3217,9409,106292
798,Daylight,1996,Action|Adventure|Drama|Thriller,2.82,3056,11228,116040
2387,Very Bad Things,1998,Comedy|Crime,2.82,2220,10029,124198
879,"Relic, The",1997,Horror|Thriller,2.82,2200,11015,120004
6294,Bulletproof Monk,2003,Action|Adventure|Sci-Fi,2.82,1554,11817,245803
70336,G.I. Joe: The Rise of Cobra,2009,Action|Adventure|Sci-Fi|Thriller,2.82,982,14869,1046173
27822,Open Water,2003,Drama|Thriller,2.82,825,83,374102
547,Surviving the Game,1994,Action|Adventure|Thriller,2.82,807,17585,111323
2445,At First Sight,1999,Drama,2.82,760,15556,132512
4714,Any Which Way You Can,1980,Comedy,2.82,561,17169,80377
55245,Good Luck Chuck,2007,Comedy|Romance,2.82,560,10030,452625
78266,Splice,2009,Horror|Sci-Fi|Thriller,2.82,533,37707,1017460
3834,Bronco Billy,1980,Adventure|Drama|Romance,2.82,520,21866,80472
6220,Willard,2003,Drama|Horror|Thriller,2.82,493,10929,310357
3544,Shakes the Clown,1992,Comedy,2.82,441,26291,102898
34321,Bad News Bears,2005,Children|Comedy,2.82,430,13341,408524
5433,Silver Bullet (Stephen King's Silver Bullet),1985,Adventure|Drama|Horror|Mystery|Thriller,2.82,417,17898,90021
80551,Eat Pray Love,2010,Drama|Romance,2.82,400,38167,879870
4683,"Wizard, The",1989,Adventure|Children|Comedy|Drama,2.82,375,183,98663
6517,"Babe, The",1992,Drama,2.82,370,61225,103747
9004,D.A.R.Y.L.,1985,Adventure|Children|Sci-Fi,2.82,369,16248,88979
2400,Prancer,1989,Children|Drama|Fantasy,2.82,362,24951,98115
386,S.F.W.,1994,Drama,2.82,357,29444,111048
74154,When in Rome,2010,Comedy|Romance,2.82,268,13477,1185416
26629,Killer Klowns from Outer Space,1988,Comedy|Horror|Sci-Fi,2.82,262,16296,95444
4610,"January Man, The",1989,Comedy|Crime|Mystery|Thriller,2.82,251,32059,97613
5581,Betsy's Wedding,1990,Comedy,2.82,219,18913,99128
7707,"He Said, She Said",1991,Comedy|Drama|Romance,2.82,191,17956,102011
49276,Let's Go to Prison,2006,Comedy,2.82,189,9809,454987
5439,S.O.B.,1981,Comedy,2.82,184,27225,83015
50796,Blood and Chocolate,2007,Drama|Fantasy|Horror|Romance,2.82,177,10075,397044
82499,How Do You Know,2010,Comedy|Drama|Romance,2.82,175,42888,1341188
54686,"Last Legion, The",2007,Action|Adventure|Fantasy|War,2.82,167,9703,462396
59908,"Promotion, The",2008,Comedy,2.82,142,13172,803057
52724,Lucky You,2007,Comedy|Drama,2.82,127,1950,338216
80858,You Again,2010,Comedy,2.82,122,38303,1414382
48522,Stormbreaker (Alex Rider: Operation Stormbreaker),2006,Action|Children,2.82,119,9978,457495
8927,Cannonball,1976,Action|Comedy|Drama,2.82,111,21241,74279
6037,Summer Lovers,1982,Comedy|Drama|Romance,2.82,110,19415,84737
8868,Head in the Clouds,2004,Drama|Romance|War,2.82,108,18804,338097
1313,Mad Dog Time,1996,Crime,2.82,107,66034,116953
6757,Demonlover,2002,Crime|Drama|Mystery|Thriller,2.82,105,24488,284034
120635,Taken 3,2015,Action|Crime|Thriller,2.82,94,260346,2446042
92681,Journey 2: The Mysterious Island,2012,Action|Adventure|Comedy|Sci-Fi|IMAX,2.82,87,72545,1397514
7784,Ghost in the Machine (a.k.a. Deadly Terror),1993,Horror|Sci-Fi|Thriller,2.82,84,41651,107009
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The)",1957,Horror|Sci-Fi,2.82,82,38006,50095
2063,"Seventh Heaven (Septième ciel, Le)",1997,Drama|Romance,2.82,78,98505,124115
90578,Dream House,2011,Drama|Mystery|Thriller,2.82,78,69668,1462041
27864,She Hate Me,2004,Comedy|Drama,2.82,68,20912,384533
1890,Little Boy Blue,1997,Drama,2.82,65,20064,119547
51044,Magical Mystery Tour,1967,Comedy|Musical,2.82,64,34038,61937
59729,Savage Grace,2007,Crime|Drama,2.82,60,10822,379976
4937,Fatso,1980,Comedy,2.82,57,38922,80724
26734,"Kiss Before Dying, A",1991,Thriller,2.82,57,31696,102220
7183,There's a Girl in My Soup,1970,Comedy,2.82,54,42599,66449
27705,In Hell,2003,Action|Drama|Thriller,2.82,54,19277,339135
3977,Charlie's Angels,2000,Action|Comedy,2.81,15977,4327,160127
327,Tank Girl,1995,Action|Comedy|Sci-Fi,2.81,7159,9067,114614
3438,Teenage Mutant Ninja Turtles,1990,Action|Children|Comedy|Fantasy|Sci-Fi,2.81,4951,1498,100758
4069,"Wedding Planner, The",2001,Comedy|Romance,2.81,3883,2018,209475
1920,Small Soldiers,1998,Animation|Children|Fantasy|War,2.81,3731,11551,122718
7004,Kindergarten Cop,1990,Action|Comedy|Crime|Thriller,2.81,3383,951,99938
3999,Vertical Limit,2000,Action|Adventure,2.81,3147,11678,190865
4558,Twins,1988,Comedy,2.81,2984,9493,96320
2532,Conquest of the Planet of the Apes,1972,Action|Sci-Fi,2.81,2018,1688,68408
6550,Johnny English,2003,Action|Comedy|Thriller,2.81,1869,9486,274166
8947,"Grudge, The",2004,Horror|Mystery|Thriller,2.81,1827,1970,391198
725,"Great White Hype, The",1996,Comedy,2.81,1563,20759,116448
330,Tales from the Hood,1995,Action|Crime|Horror,2.81,1536,25066,114609
3177,Next Friday,2000,Comedy,2.81,1236,10471,195945
7000,Hudson Hawk,1991,Action|Adventure|Comedy,2.81,1083,9292,102070
7150,Stuck on You,2003,Comedy,2.81,1051,1792,338466
45726,"You, Me and Dupree",2006,Comedy,2.81,1017,1819,463034
1330,April Fool's Day,1986,Horror,2.81,921,24913,90655
4531,Red Heat,1988,Action,2.81,879,9604,95963
4770,"Glass House, The",2001,Thriller,2.81,858,2176,221218
4812,SpaceCamp,1986,Adventure|Sci-Fi,2.81,761,13766,91993
5363,"New Guy, The",2002,Comedy,2.81,730,10985,241760
3909,Woman on Top,2000,Comedy|Romance,2.81,643,14629,206420
3553,Gossip,2000,Drama|Thriller,2.81,607,18041,176783
5460,"Powerpuff Girls, The",2002,Action|Animation|Children|Comedy,2.81,553,59387,289408
4834,Cheech & Chong's Next Movie,1980,Comedy,2.81,474,13612,80520
6734,Memoirs of an Invisible Man,1992,Comedy|Romance|Sci-Fi|Thriller,2.81,457,2687,104850
71668,Couples Retreat,2009,Comedy|Romance,2.81,421,19899,1078940
6523,Mr. Baseball,1992,Comedy|Romance,2.81,336,18722,104926
32302,"League of Ordinary Gentlemen, A",2004,Documentary,2.81,283,77120,430289
732,Original Gangstas,1996,Crime,2.81,234,40507,117260
5003,"Nine Lives of Fritz the Cat, The",1974,Animation,2.81,165,14683,71913
51903,I Think I Love My Wife,2007,Comedy|Drama|Romance,2.81,160,14434,770772
6304,Brainscan,1994,Comedy|Horror|Sci-Fi|Thriller,2.81,153,14237,109327
26700,Nuns on the Run,1990,Comedy|Crime,2.81,147,11131,100280
4209,Rated X,2000,Drama,2.81,133,27859,201776
2257,No Small Affair,1984,Comedy|Romance,2.81,124,44772,87810
6653,"Keep, The",1983,Horror|Thriller,2.81,123,26198,85780
7032,Revenge,1990,Drama|Romance|Thriller,2.81,123,14249,100485
89480,Sleeping Beauty,2011,Drama,2.81,99,64586,1588398
8850,Flipper,1963,Adventure|Children|Drama,2.81,88,19893,57063
5321,"Triumph of Love, The",2001,Comedy,2.81,80,35337,253840
5044,Foxes,1980,Drama,2.81,77,32020,80756
8092,Frankenstein Unbound,1990,Drama|Horror|Sci-Fi,2.81,71,3072,99612
54908,Taxi 4,2007,Action|Comedy,2.81,64,2335,804540
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust),1980,Horror,2.81,62,7216,79788
413,Airheads,1994,Comedy,2.8,6105,13595,109068
5507,xXx,2002,Action|Crime|Thriller,2.8,4542,7451,295701
7454,Van Helsing,2004,Action|Adventure|Fantasy|Horror,2.8,3712,7131,338526
5171,"Time Machine, The",2002,Action|Adventure|Sci-Fi,2.8,3459,2135,268695
2188,54,1998,Drama,2.8,2181,3682,120577
4149,Saving Silverman (Evil Woman),2001,Comedy|Romance,2.8,2008,10878,239948
3693,"Toxic Avenger, The",1985,Comedy|Horror,2.8,1136,15239,90190
64497,"Day the Earth Stood Still, The",2008,Drama|Sci-Fi|Thriller|IMAX,2.8,1130,10200,970416
6212,Bringing Down the House,2003,Comedy,2.8,1079,10678,305669
7017,Passenger 57,1992,Action|Thriller,2.8,826,10538,105104
2095,"Shaggy D.A., The",1976,Children|Comedy,2.8,786,15943,75200
484,Lassie,1994,Adventure|Children,2.8,704,29918,110305
4466,Above the Law,1988,Action|Crime|Drama,2.8,624,9395,94602
4614,Kickboxer,1989,Action,2.8,617,10222,97659
3584,Breathless,1983,Action|Drama|Romance|Thriller,2.8,515,1058,85276
295,"Pyromaniac's Love Story, A",1995,Comedy|Romance,2.8,469,2307,114210
5334,Cadillac Man,1990,Comedy|Crime,2.8,465,10164,99204
4675,Three Fugitives,1989,Action|Comedy,2.8,454,31608,98471
72129,Saw VI,2009,Crime|Horror|Mystery|Thriller,2.8,425,22804,1233227
94018,Battleship,2012,Action|Sci-Fi|Thriller|IMAX,2.8,423,44833,1440129
463,Guilty as Sin,1993,Crime|Drama|Thriller,2.8,410,4916,107057
498,Mr. Jones,1993,Drama|Romance,2.8,378,2625,107611
3830,Psycho Beach Party,2000,Comedy|Horror|Thriller,2.8,327,27723,206226
52283,"Reaping, The",2007,Horror|Thriller,2.8,308,1683,444682
4697,Basket Case,1982,Comedy|Horror,2.8,305,27813,83624
6319,"My Father the Hero (Mon père, ce héros.)",1991,Comedy|Drama,2.8,281,20978,102465
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),1999,Comedy,2.8,277,11332,154443
70305,Race to Witch Mountain,2009,Adventure|Children|Fantasy|Sci-Fi|Thriller,2.8,260,13836,1075417
95720,"Watch, The",2012,Comedy|Sci-Fi,2.8,220,80035,1298649
5205,Motel Hell,1980,Comedy|Horror,2.8,168,30924,81184
55259,"Seeker: The Dark Is Rising, The",2007,Action|Adventure|Drama|Fantasy,2.8,153,2274,484562
57370,Mad Money,2008,Comedy|Crime|Thriller,2.8,137,12085,951216
67534,Big Stan,2007,Comedy,2.8,114,13161,490086
4715,"Awakening, The",1980,Horror,2.8,113,39176,80402
6802,Consenting Adults,1992,Thriller,2.8,111,37753,104006
66304,Hotel for Dogs,2009,Adventure|Children|Comedy,2.8,111,15189,785006
6860,Mobsters,1991,Crime|Drama,2.8,84,21219,102460
34177,"Hindenburg, The",1975,Drama|Thriller,2.8,62,17599,73113
6024,Breaking Up,1997,Comedy|Romance,2.8,61,26393,118772
7764,"Driller Killer, The",1979,Drama|Horror,2.8,57,13553,79082
9001,"Wackiest Ship in the Army, The",1960,Comedy|War,2.8,51,43752,54453
2699,Arachnophobia,1990,Comedy|Horror,2.79,13866,6488,99052
2411,Rocky IV,1985,Action|Drama,2.79,4873,1374,89927
2126,Snake Eyes,1998,Action|Crime|Mystery|Thriller,2.79,4621,8688,120832
2269,Indecent Proposal,1993,Drama|Romance,2.79,3071,4478,107211
2829,"Muse, The",1999,Comedy,2.79,1564,37718,164108
5530,Simone (S1m0ne),2002,Comedy|Drama|Fantasy|Sci-Fi,2.79,1301,9296,258153
697,Feeling Minnesota,1996,Drama|Romance,2.79,1142,12656,116289
7036,Teen Wolf,1985,Comedy|Fantasy,2.79,1091,11824,90142
32019,Be Cool,2005,Comedy|Crime|Musical,2.79,981,4551,377471
528,"Scout, The",1994,Comedy|Drama,2.79,913,35233,111094
2492,20 Dates,1998,Comedy|Romance,2.79,802,111794,138987
1440,Amos & Andrew,1993,Comedy,2.79,727,31000,106266
6763,Duplex,2003,Comedy|Crime,2.79,707,7288,266489
2898,"Dark Half, The",1993,Horror|Mystery,2.79,674,10349,106664
3773,House Party,1990,Comedy,2.79,674,16094,99800
4682,Warlock,1989,Action|Horror,2.79,656,11342,98622
166,"Doom Generation, The",1995,Comedy|Crime|Drama,2.79,650,13552,112887
4063,Prelude to a Kiss,1992,Comedy|Drama|Romance,2.79,642,2613,105165
1581,Out to Sea,1997,Comedy,2.79,610,18080,119848
79134,Grown Ups,2010,Comedy,2.79,537,38365,1375670
6308,Legal Eagles,1986,Comedy|Crime|Romance,2.79,468,9930,91396
6424,Oscar,1991,Comedy|Crime|Mystery|Romance,2.79,380,11890,102603
47952,"Covenant, The",2006,Action|Horror|Thriller,2.79,325,9954,475944
6233,Born Yesterday,1993,Comedy|Romance,2.79,215,44968,106466
2674,"Loss of Sexual Innocence, The",1999,Drama|Fantasy,2.79,181,15059,126859
967,"Outlaw, The",1943,Western,2.79,156,22613,36241
566,Naked in New York,1994,Comedy|Romance,2.79,150,11800,110623
5197,Little Darlings,1980,Drama,2.79,150,27458,81060
698,Delta of Venus,1995,Drama,2.79,148,38867,109593
5824,Liberty Stands Still,2002,Action|Drama|Thriller,2.79,142,2165,280870
8383,Hope Springs,2003,Comedy|Romance,2.79,111,21544,314431
4752,Maniac,1980,Horror,2.79,99,27346,81114
5490,The Big Bus,1976,Action|Comedy,2.79,95,19133,74205
34767,My Date with Drew,2004,Comedy|Documentary|Romance,2.79,92,25975,378407
1817,No Looking Back,1998,Drama|Romance,2.79,87,93350,119560
3867,All the Rage (It's the Rage),1999,Drama,2.79,87,30946,176426
26915,Tromeo and Juliet,1996,Comedy|Drama,2.79,83,16233,114733
91386,Happy Feet Two,2011,Animation|Children|Comedy|IMAX,2.79,73,65759,1402488
5710,Banana Joe,1981,Comedy,2.79,71,11340,82045
5715,"Burning, The",1981,Horror,2.79,66,24124,82118
8871,"Last Shot, The",2004,Comedy,2.79,66,26486,357054
485,Last Action Hero,1993,Action|Adventure|Comedy|Fantasy,2.78,13577,9593,107362
1091,Weekend at Bernie's,1989,Comedy,2.78,5148,8491,98627
157,Canadian Bacon,1995,Comedy|War,2.78,2596,1775,109370
72378,2012,2009,Action|Drama|Sci-Fi|Thriller,2.78,2407,14161,1190080
1991,Child's Play,1988,Horror|Thriller,2.78,2286,10585,94862
4487,Cocktail,1988,Drama|Romance,2.78,2241,7520,94889
53993,Evan Almighty,2007,Comedy|Fantasy,2.78,1434,2698,413099
76175,Clash of the Titans,2010,Action|Adventure|Drama|Fantasy,2.78,957,18823,800320
2882,Jakob the Liar,1999,Drama,2.78,952,2290,120716
6959,Timeline,2003,Action|Adventure|Sci-Fi,2.78,890,9562,300556
51575,Wild Hogs,2007,Adventure|Comedy,2.78,808,11199,486946
1881,Quest for Camelot,1998,Adventure|Animation|Children|Fantasy|Musical,2.78,603,18937,120800
6196,Cradle 2 the Grave,2003,Action|Crime|Drama|Thriller,2.78,521,10623,306685
4885,Domestic Disturbance,2001,Thriller,2.78,490,11456,249478
2856,I Saw What You Did,1965,Thriller,2.78,480,28295,59297
5080,Slackers,2002,Comedy,2.78,476,20009,240900
6012,"Guy Thing, A",2003,Comedy|Romance,2.78,418,9582,295289
55261,"Heartbreak Kid, The",2007,Comedy|Drama|Romance,2.78,402,9038,408839
4240,Just Visiting,2001,Comedy|Fantasy,2.78,391,56715,189192
4991,Joe Somebody,2001,Comedy|Drama|Romance,2.78,388,12312,279889
87529,Your Highness,2011,Action|Adventure|Comedy|Fantasy,2.78,330,38319,1240982
58655,Drillbit Taylor,2008,Comedy,2.78,312,8457,817538
93766,Wrath of the Titans,2012,Action|Adventure|Fantasy|IMAX,2.78,278,57165,1646987
6549,How to Deal,2003,Comedy|Drama|Romance,2.78,250,17403,319524
2653,Son of Dracula,1943,Horror,2.78,224,32023,36376
6892,"Singing Detective, The",2003,Comedy|Drama|Musical|Mystery,2.78,161,30141,314676
68324,"Girlfriend Experience, The",2009,Drama,2.78,153,17680,1103982
2945,Mike's Murder,1984,Mystery,2.78,145,31043,87722
26726,Dutch,1991,Comedy,2.78,119,25330,101786
6120,Q: The Winged Serpent,1982,Drama|Fantasy|Horror|Sci-Fi|Thriller,2.78,109,27726,84556
31000,Sweet Liberty,1986,Comedy,2.78,71,66600,92035
6030,Girls! Girls! Girls!,1962,Comedy|Musical,2.78,67,15734,56023
7229,Money for Nothing,1993,Comedy|Crime,2.78,67,55448,107594
820,"Death in the Garden (Mort en ce jardin, La)",1956,Drama,2.78,60,35206,49521
1903,Hav Plenty,1997,Comedy,2.78,57,51955,126938
6551,"Anarchist Cookbook, The",2002,Comedy|Romance,2.78,56,20439,284850
3785,Scary Movie,2000,Comedy|Horror,2.77,8706,4247,175142
2402,Rambo: First Blood Part II,1985,Action|Adventure|Thriller,2.77,4846,1369,89880
1603,Mimic,1997,Horror|Sci-Fi|Thriller,2.77,3072,4961,119675
489,Made in America,1993,Comedy,2.77,3032,12121,107478
2367,King Kong,1976,Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.77,2789,10730,74751
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997,Comedy,2.77,2483,11419,120434
132,Jade,1995,Thriller,2.77,2123,11863,113451
2531,Battle for the Planet of the Apes,1973,Action|Sci-Fi,2.77,2044,1705,69768
842,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy|Horror,2.77,2014,9431,117826
1983,Halloween II,1981,Horror,2.77,1626,11281,82495
2328,Vampires,1998,Horror|Western,2.77,1606,9945,120877
459,"Getaway, The",1994,Action|Adventure|Crime|Drama|Romance|Thriller,2.77,1103,2087,109890
5803,I Spy,2002,Action|Adventure|Comedy|Crime,2.77,1046,8427,297181
3436,Dying Young,1991,Drama|Romance,2.77,772,9079,101787
